00004570,0025,0000,ALONZO URIBE RI,559-A C.72               ,73             ,75             ,MERIDA         ,MERIDA         ,CENTRO         ,  ,97000,0         ,106,C ,0000000,W0,LR     ,2,0281,004802810025   ,0002,0002,000.000000,-000.00000,21/10/1999,000000,12
00024665,0057,1059,TDA NATURISTA  ,213 29                   ,16             ,18             ,MERIDA         ,MERIDA         ,POLIGONO 108   ,  ,97144,          ,105,C ,0000007,W0,LR     ,2,0281,004802810057   ,0002,0002,020.990750,-089.56841,29/08/2013,000081,12
00024697,0057,1057,LONCHERIA AMERI,389 59D                  ,108            ,110            ,MERIDA         ,MERIDA         ,BOJORQUEZ      ,  ,97230,          ,114,C ,0000003,W0,J      ,1,0281,004802810057   ,0001,0001,020.980944,-089.65158,04/09/2013,000036,12
00024777,0057,1057,LONCHERIA TRES ,561B 59A                 ,90             ,98             ,MERIDA         ,MERIDA         ,BOJORQUEZ      ,  ,97246,          ,114,C ,0000000,W0,MJS    ,3,0281,004802810057   ,0003,0003,020.979190,-089.64661,23/09/2013,000004,12
00024807,0057,1057,COCINA AZENETH ,600C 59H                 ,116            ,116A           ,MERIDA         ,MERIDA         ,BOJORQUEZ      ,  ,97230,          ,114,C ,0000004,W0,MJ     ,2,0281,004802810057   ,0002,0002,020.977935,-089.65552,30/09/2013,000054,12
00024863,0057,1057,PAPELERIA GRACY,534 59H                  ,102            ,104            ,MERIDA         ,MERIDA         ,BOJORQUEZ      ,  ,97230,          ,105,C ,0000001,W0,M      ,1,0281,004802810057   ,0001,0001,020.977476,-089.64931,15/10/2013,000013,12
00024941,0057,1051,PRODUMA        ,215 35                   ,2              ,4              ,MERIDA         ,MERIDA         ,SAN NICOLAS    ,  ,97136,          ,105,C ,0000000,W0,LR     ,2,0281,004802810057   ,0002,0002,020.992806,-089.58423,31/10/2013,000003,12
00024966,0057,1059,TACOS MAR Y TIE,1 20                     ,27             ,ESQUINA        ,MERIDA         ,MERIDA         ,LEANDRO VALLE  ,  ,97143,          ,114,C ,0000002,W0,R      ,1,0281,004802810057   ,0001,0001,020.992236,-089.57156,06/11/2013,000018,12
00024989,0057,1059,EL POLLO MESTIZ,314 20                   ,47             ,49             ,MERIDA         ,MERIDA         ,LEANDRO VALLE  ,  ,97300,          ,114,C ,0000002,W0,RV     ,2,0281,004802810057   ,0002,0002,020.992356,-089.57141,09/11/2013,000022,12
00025466,0057,1059,TIENDA PAOLA   ,176 29-A                 ,14.ESQ.        ,S/N            ,MERIDA         ,MERIDA         ,POLIGONO 108 IT,  ,97143,          ,104,B ,0000012,W0,LRV    ,3,0281,004802810057   ,0003,0003,020.990402,-089.56610,23/09/2000,000142,12
00025637,0057,1057,TDA FITOS      ,437-A 100                ,59-I           ,59-H           ,MERIDA         ,MERIDA         ,BOJORQUEZ      ,  ,97230,0         ,104,B ,0000012,W0,MJS    ,3,0281,004802810057   ,0003,0003,020.977107,-089.64802,01/12/2000,000147,12
00026158,0057,1059,COCINA ELEM    ,243 31                   ,6              ,8              ,MERIDA         ,MERIDA         ,SANTA MARIA CHU,  ,97138,          ,114,C ,0000001,W0,R      ,1,0281,004802810057   ,0001,0001,021.000939,-089.56435,14/11/2013,000013,12
00026702,0057,1059,PANADERIA KIKES,426 29-DIAG              ,31-A           ,28             ,MERIDA         ,MERIDA         ,POLIGONO 108   ,  ,97143,0         ,105,A ,0000033,W0,LRV    ,3,0281,004802810057   ,0003,0003,020.991030,-089.57733,04/07/2001,000400,12
00027105,0057,1059,TIENDA LA LUPIT,398 C.31-I               ,C.26-B         ,C.28           ,MERIDA         ,MERIDA         ,BRISAS DEL BOSQ,  ,97144,2851458   ,104,C ,0000005,W0,LRV    ,3,0281,004802810057   ,0003,0003,020.990830,-089.57612,22/11/2001,000054,12
00027937,0057,1059,TEND. ESPERANZA,235 28-A                 ,27-D           ,25-D           ,MERIDA         ,MERIDA         ,POLIGONO 108 IT,  ,97143,9866736   ,104,B ,0000015,W0,LRV    ,3,0281,004802810057   ,0003,0003,020.996250,-089.57439,26/07/2002,000181,12
00028667,0057,1056,PIZZERIA SANETI,403 48-A                 ,43-A           ,45             ,MERIDA         ,MERIDA         ,EMILIANO ZAPATA,  ,97144,          ,114,C ,0000004,W0,V      ,1,0281,004802810057   ,0001,0001,020.981940,-089.58485,27/11/2013,000046,12
00028677,0057,1057,TENDEJON DON NA,606 59-L                 ,108            ,110            ,MERIDA         ,MERIDA         ,BOJORQUEZ      ,  ,97230,          ,104,C ,0000001,W0,M      ,1,0281,004802810057   ,0001,0001,020.974188,-089.65198,28/11/2013,000018,12
00028681,0057,1057,COCINA DOÑA PAT,527 59-G                 ,100            ,102            ,MERIDA         ,MERIDA         ,BOJORQUEZ      ,  ,97230,          ,114,C ,0000001,W0,M      ,1,0281,004802810057   ,0001,0001,020.978190,-089.64858,28/11/2013,000007,12
00028687,0057,1051,LAS QUESADILLAS,211 35                   ,16 DIAG        ,ESQ.           ,MERIDA         ,MERIDA         ,SAN NICOLAS    ,  ,97315,          ,114,C ,0000001,W0,LRV    ,3,0281,004802810057   ,0003,0003,020.989970,-089.59052,28/11/2013,000014,12
00028805,0057,1057,COCINA EL SABOR,282 120                  ,63             ,ESQ.           ,MERIDA         ,MERIDA         ,FRACC.U.H.YUCAL,  ,97248,          ,114,C ,0000000,W0,M      ,1,0281,004802810057   ,0001,0001,020.981230,-089.65802,19/12/2013,000002,10
00028869,0057,1057,CARNICERIA PATY,610 59E                  ,110            ,112            ,MERIDA         ,MERIDA         ,BOJORQUEZ      ,  ,97230,          ,105,C ,0000000,W0,S      ,1,0281,004802810057   ,0001,0001,020.980119,-089.65273,10/01/2014,000000,06
00028873,0057,1057,PANADERIA ROBER,689 59K                  ,114            ,116            ,MERIDA         ,MERIDA         ,BOJORQUEZ      ,  ,97230,          ,105,C ,0000006,W0,M      ,1,0281,004802810057   ,0001,0001,020.975150,-089.65502,10/01/2014,000034,06
00028948,0057,1057,COCINA AMPARITO,263 63 B                 ,122            ,128            ,MERIDA         ,MERIDA         ,BOSQUES DE YUCA,  ,97246,          ,114,C ,0000001,W0,J      ,1,0281,004802810057   ,0001,0001,020.981755,-089.66103,23/01/2014,000005,05
00028949,0057,1057,LONCHERIA EL PA,622 59 K                 ,114            ,116            ,MERIDA         ,MERIDA         ,BOJORQUEZ      ,  ,97230,          ,114,C ,0000000,W0,M      ,1,0281,004802810057   ,0001,0001,020.985227,-089.65493,23/01/2014,000002,05
00029006,0057,1057,LA CLASICA DORA,430 116                  ,59 C           ,59 D           ,MERIDA         ,MERIDA         ,BOJORQUEZ      ,  ,97230,          ,114,C ,0000003,W0,J      ,1,0281,004802810057   ,0001,0001,020.981376,-089.65496,06/02/2014,000009,03
00029016,0057,1059,LA MAÑANERA    ,220 33                   ,16             ,DOM CON        ,MERIDA         ,MERIDA         ,LOS PINOS      ,  ,97138,          ,114,C ,0000003,W0,R      ,1,0281,004802810057   ,0001,0001,020.999867,-089.56879,08/02/2014,000006,02
00045016,0057,1054,MINISUPER LA LU,333 21                   ,4              ,6              ,MERIDA         ,MERIDA         ,SANTA MARIA CHU,  ,97144,          ,104,B ,0000020,W0,LRV    ,3,0281,004802810057   ,0003,0003,021.004693,-089.56369,26/02/2003,000240,12
00045044,0057,1059,TDA. 27 DIAGONA,400 27 DIAG.             ,28-B           ,28-C           ,MERIDA         ,MERIDA         ,POLIGONO 108 IT,  ,97143,9888270   ,104,B ,0000011,W0,LRV    ,3,0281,004802810057   ,0003,0003,020.996360,-089.57592,11/03/2003,000127,12
00045468,0057,1059,MINISUPER GABI ,343 27-B                 ,20-A           ,26-C           ,MERIDA         ,MERIDA         ,POLIGONO 108   ,  ,97143,          ,104,C ,0000007,W0,LRV    ,3,0281,004802810057   ,0003,0003,020.992171,-089.57335,04/06/2003,000089,12
00049742,0057,1059,LA CASITA DE GA,163 27-A                 ,12             ,14             ,MERIDA         ,MERIDA         ,POLIGONO 108   ,  ,97143,NO TIENE  ,104,C ,0000005,W0,LV     ,2,0281,004802810057   ,0002,0002,020.991311,-089.56588,19/01/2004,000066,12
00090240,0057,1057,COC. ECON. LA L,10 59 A                  ,120            ,ESQUINA        ,MERIDA         ,MERIDA         ,BOJORQUEZ      ,  ,97230,          ,114,C ,0000003,W0,MJS    ,3,0281,004802810057   ,0003,0003,020.984487,-089.65555,07/05/2004,000037,12
00093428,0057,1059,ECONOSUPER     ,190 26D                  ,19             ,ESQUINA        ,MERIDA         ,MERIDA         ,POLIGONO 108   ,  ,97143,9864213   ,104,A ,0000026,W0,LRV    ,3,0281,004802810057   ,0003,0003,020.993740,-089.57452,22/10/2004,000310,12
00000533,0058,1059,LA ABEJA       ,334 41                   ,22             ,24             ,MERIDA         ,MERIDA         ,EMILIANO ZAPATA,  ,97144,9865567   ,104,C ,0000003,W0,LV     ,2,0281,004802810058   ,0002,0002,020.983611,-089.57564,21/05/1998,000038,12
00001571,0058,1059,PC.V. ANA AGUIL,420 28 X 30 X 37 J       ,30             ,37-J           ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,B ,0000012,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.969378,-089.68105,28/06/2005,000140,12
00004983,0058,1059,NORMA PATRICIA ,458 13 DIAG.             ,36             ,38             ,MERIDA         ,MERIDA         ,JUAN PBLO.CARDE,  ,97246,0         ,104,C ,0000001,W0,J      ,1,0281,004802810058   ,0001,0001,020.977382,-089.68437,23/03/2000,000011,12
00006729,0058,1056,PANADERIA Y PAS,503 27                   ,38             ,40             ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,97166,0449991989,104,B ,0000012,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.972435,-089.57415,19/05/2006,000140,12
00006929,0058,1059,SUPERAMOS      ,374 34                   ,25             ,27             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,B ,0000012,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.972744,-089.68524,22/06/2006,000147,12
00007092,0058,1056,LAS MARGARITAS ,562 38                   ,25             ,27             ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,00000,          ,104,B ,0000013,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.973665,-089.57334,17/07/2006,000160,12
00007208,0058,1061,CERVECERIA MODE,282 12                   ,31 DIAG.       ,PERIFERICO ORIE,MERIDA         ,MERIDA         ,MELCHOR OCAMPO ,  ,97000,          ,104,B ,0000012,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.979580,-089.56348,04/08/2006,000144,12
00007282,0058,1059,PAPELERIA WINNI,545 45                   ,34             ,36             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,105,C ,0000003,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.968448,-089.68703,17/08/2006,000036,12
00007679,0058,1056,TJON. NATALI   ,472 15                   ,34             ,36             ,MERIDA         ,MERIDA         ,LOS REYES      ,  ,97160,          ,105,C ,0000001,W0,V      ,1,0281,004802810058   ,0001,0001,020.978996,-089.57233,19/10/2006,000010,12
00008095,0058,1059,MINISUPER YARIS,426-H 39                 ,30             ,32             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,C ,0000002,W0,M      ,1,0281,004802810058   ,0001,0001,020.969431,-089.68361,26/12/2006,000023,12
00008414,0058,1056,TDA. LA ISABELI,482 9                    ,36             ,ESQUINA        ,MERIDA         ,MERIDA         ,LOS REYES      ,  ,97166,          ,104,C ,0000001,W0,R      ,1,0281,004802810058   ,0001,0001,020.980554,-089.57297,23/02/2007,000014,12
00008485,0058,1060,CASA SANTOS LUG,S/N 22                   ,41             ,ESQUINA        ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,1672343   ,105,A ,0000141,W0,JS     ,2,0281,004802810058   ,0002,0002,020.967539,-089.67776,07/03/2007,001688,12
00008521,0058,1059,PC.V. ERNESTO A,254 30                   ,5-M            ,5-LL           ,MERIDA         ,MERIDA         ,JUAN PABLO - DA,  ,97246,          ,114,C ,0000007,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.979148,-089.67986,13/03/2007,000085,12
00008760,0058,1061,EL DIVINO NIÑO ,315 39                   ,10-A           ,10-B           ,MERIDA         ,MERIDA         ,MELCHOR OCAMPO ,  ,00000,          ,104,B ,0000010,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.974685,-089.56295,17/04/2007,000116,12
00008806,0058,1059,TAQUERIA D´MANI,375 28                   ,25             ,27             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,114,C ,0000003,W0,M      ,1,0281,004802810058   ,0001,0001,020.971589,-089.68042,23/04/2007,000030,12
00009412,0058,1059,TDA. NEYDI     ,491 27                   ,36             ,38             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,B ,0000012,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.972838,-089.68718,19/07/2007,000144,12
00009552,0058,1059,PANADERIA MENA ,453 11 DIAG.             ,36             ,38             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,B ,0000009,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.977548,-089.68392,09/08/2007,000114,12
00009726,0058,1059,KALEL          ,249 28                   ,5-LL           ,5L             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,C ,0000001,W0,M      ,1,0281,004802810058   ,0001,0001,020.979640,-089.67900,13/09/2007,000016,12
00009790,0058,1059,MINISUPER CHALY,401 34                   ,33             ,35             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,C ,0000005,W0,MJ     ,2,0281,004802810058   ,0002,0002,020.970928,-089.68548,24/09/2007,000064,12
00009795,0058,1059,CAMINITO DE LA ,404 27                   ,28             ,30             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,C ,0000005,W0,MJ     ,2,0281,004802810058   ,0002,0002,020.971680,-089.68140,25/09/2007,000054,12
00009914,0058,1063,TJON. SINAI    ,372 43                   ,14             ,16             ,MERIDA         ,MERIDA         ,MELCHOR OCAMPO ,  ,97166,          ,104,C ,0000002,W0,LV     ,2,0281,004802810058   ,0002,0002,020.973160,-089.56734,10/10/2007,000022,12
00010515,0058,1056,TIENDA LOS 3 HE,390 23-B                 ,26             ,ESQUINA        ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,00000,          ,104,B ,0000017,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.975693,-089.56791,03/01/2008,000203,12
00010898,0058,1056,TJON. LA PASTOR,556 28                   ,25-A           ,27-A           ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,00000,          ,104,C ,0000003,W0,L      ,1,0281,004802810058   ,0001,0001,020.974150,-089.56837,27/02/2008,000031,12
00010911,0058,1056,MINI SUPER VALE,566 46                   ,25             ,27             ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,00000,          ,104,C ,0000005,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.972108,-089.57736,29/02/2008,000064,12
00011095,0058,1061,DOÑA ALICIA    ,L11 45                   ,2-B            ,2-C            ,MERIDA         ,MERIDA         ,SAN CAMILO     ,  ,97370,          ,104,C ,0000007,W0,LV     ,2,0281,004802810058   ,0002,0002,020.976612,-089.55344,26/03/2008,000082,12
00011297,0058,1056,TDA. YAMILE    ,434-A 27                 ,32             ,36             ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,97144,          ,104,C ,0000004,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.973214,-089.57084,23/04/2008,000044,12
00011538,0058,1059,PAPELERIA SAN J,323 20                   ,39             ,41             ,MERIDA         ,MERIDA         ,EMILIANO ZAPATA,  ,97129,          ,104,B ,0000010,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.984363,-089.57430,02/06/2008,000115,12
00011866,0058,1056,LA GRAN SALIDA ,444 23-B                 ,38             ,40             ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,00000,          ,115,C ,0000005,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.974420,-089.57464,22/07/2008,000060,12
00011874,0058,1059,TDA. DIVINO NIÑ,475 17-D DIAG.           ,36             ,38             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,B ,0000009,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.976044,-089.68689,23/07/2008,000111,12
00011988,0058,1059,PAPELERIA ABIGA,453 30                   ,47-A           ,32             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,134,C ,0000004,W0,JS     ,2,0281,004802810058   ,0002,0002,020.967330,-089.68304,29/07/2008,000048,12
00012884,0058,1063,LA BENDICION DE,361 43                   ,14             ,16             ,MERIDA         ,MERIDA         ,MELCHOR OCAMPO ,  ,00000,          ,104,B ,0000010,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.973232,-089.56694,20/08/2008,000118,12
00013515,0058,1056,PAPELERIA EL FA,443 21                   ,30             ,32             ,MERIDA         ,MERIDA         ,LOS REYES      ,  ,97160,          ,104,B ,0000015,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.977423,-089.57041,05/09/2008,000177,12
00013791,0058,1056,TDA. SAMMY     ,472-A 21                 ,40             ,ESQUINA        ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,97000,9822501   ,104,A ,0000044,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.976430,-089.57519,19/09/2008,000528,12
00013848,0058,1056,TJON. RUBI     ,326 37                   ,14             ,16             ,MERIDA         ,MERIDA         ,MELCHOR OCAMPO ,  ,00000,          ,104,B ,0000012,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.975159,-089.56671,26/09/2008,000142,12
00014079,0058,1056,CERVELLAMA EL S,475 21                   ,40             ,ESQUINA        ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,97000,          ,104,C ,0000007,W0,RV     ,2,0281,004802810058   ,0002,0002,020.976409,-089.57526,28/10/2008,000082,12
00014209,0058,1059,CERVELLAMA CHUM,404 41                   ,28             ,30             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,105,C ,0000005,W0,J      ,1,0281,004802810058   ,0001,0001,020.968538,-089.68191,10/11/2008,000057,12
00014230,0058,1061,LOS 2 HERMANOS ,333 4 C                  ,47             ,49             ,MERIDA         ,MERIDA         ,SAN CAMILO     ,  ,97000,          ,104,B ,0000014,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.974555,-089.55751,13/11/2008,000165,12
00014234,0058,1059,CERVELLAMA ANGE,293 28                   ,5-P            ,ESQUINA        ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,105,C ,0000007,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.977115,-089.67891,13/11/2008,000084,12
00014291,0058,1061,CERVELLAMA EL T,325 4-C                  ,45             ,47             ,MERIDA         ,MERIDA         ,SAN CAMILO     ,  ,97165,          ,104,C ,0000006,W0,LR     ,2,0281,004802810058   ,0002,0002,020.975345,-089.55647,22/11/2008,000069,12
00014478,0058,1059,PUESTO AVENIDA ,407 32                   ,33             ,35             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,115,C ,0000002,W0,S      ,1,0281,004802810058   ,0001,0001,020.970641,-089.68376,06/01/2009,000025,12
00014545,0058,1059,DON PITER      ,538 51-A                 ,34             ,36             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,111,C ,0000003,W0,S      ,1,0281,004802810058   ,0001,0001,020.966060,-089.68746,15/01/2009,000037,12
00014691,0058,1059,PIZZERIA PANZON,382 34                   ,27             ,29             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,1820818   ,114,B ,0000018,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.972446,-089.68528,10/02/2009,000211,12
00015539,0058,1056,TDA. REGALOS Y ,453 32                   ,25-A           ,27             ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,97166,9825631   ,104,C ,0000001,W0,R      ,1,0281,004802810058   ,0001,0001,020.973833,-089.57040,19/06/2009,000016,12
00016291,0058,1056,TORTILLERIA MIS,461 17                   ,32             ,34             ,MERIDA         ,MERIDA         ,REYES          ,  ,00000,          ,105,C ,0000001,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.978553,-089.57136,08/10/2009,000011,12
00016323,0058,1061,COMEDOR CORONA ,882 12                   ,31 DIAGONAL    ,PERIFERICO INTE,MERIDA         ,MERIDA         ,MELCHOR OCAMPO ,  ,97370,          ,114,C ,0000005,W0,LV     ,2,0281,004802810058   ,0002,0002,020.979430,-089.56353,14/10/2009,000065,12
00016620,0058,1059,TDA. VERONICA  ,503 49                   ,30             ,32             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,9855965   ,105,C ,0000003,W0,J      ,1,0281,004802810058   ,0001,0001,020.965968,-089.68394,08/12/2009,000036,12
00016743,0058,1059,TENDEJON 3 HERM,336 30                   ,15             ,17             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,B ,0000013,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.974356,-089.68117,06/01/2010,000154,12
00016878,0058,1056,TIENDA EL DIVIN,455 21                   ,34             ,32             ,MERIDA         ,MERIDA         ,LOS REYES      ,  ,00000,          ,104,C ,0000001,W0,LV     ,2,0281,004802810058   ,0002,0002,020.977129,-089.57198,26/01/2010,000011,12
00017204,0058,1056,TD. KARLA      ,541 13                   ,40             ,42             ,MERIDA         ,MERIDA         ,LOS REYES      ,  ,00000,          ,104,C ,0000002,W0,LV     ,2,0281,004802810058   ,0002,0002,020.978912,-089.57588,12/03/2010,000029,12
00017391,0058,1063,LA TIENDITA    ,335 45                   ,12             ,16             ,MERIDA         ,MERIDA         ,MELCHOR OCAMPO ,  ,97166,          ,104,C ,0000001,W0,L      ,1,0281,004802810058   ,0001,0001,020.972720,-089.56619,08/04/2010,000012,12
00017602,0058,1056,TDA. ANTWAAN   ,498 25                   ,40             ,42             ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,00000,          ,104,C ,0000001,W0,L      ,1,0281,004802810058   ,0001,0001,020.973438,-089.57570,14/05/2010,000013,12
00017943,0058,1056,MODELORAMA LA C,541 26.A                 ,21             ,23             ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,97000,          ,104,C ,0000002,W0,LV     ,2,0281,004802810058   ,0002,0002,020.976430,-089.56765,26/07/2010,000021,12
00018062,0058,1056,LA ESTRELLITA  ,533 26                   ,9              ,11             ,MERIDA         ,MERIDA         ,MELCHOR OCAMPO ,  ,00000,          ,104,C ,0000005,W0,LV     ,2,0281,004802810058   ,0002,0002,020.979977,-089.56833,13/08/2010,000063,12
00018101,0058,1061,LA FLOR DE AZAH,346 39                   ,20             ,22             ,MERIDA         ,MERIDA         ,AMALIA SOLORZAN,  ,00000,          ,104,B ,0000010,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.966125,-089.56523,18/08/2010,000122,12
00018890,0058,1059,SAN JUDAS TADEO,449 29                   ,36             ,38             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,105,C ,0000008,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.972387,-089.68717,21/01/2011,000094,12
00019130,0058,1059,TDA. MARISOL   ,403 30                   ,31             ,33             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,B ,0000010,W0,J      ,1,0281,004802810058   ,0001,0001,020.970669,-089.68213,03/03/2011,000116,12
00019199,0058,1061,TJON. LA GUADAL,321 CALLE 6              ,39             ,41             ,MERIDA         ,MERIDA         ,MELCHOR OCAMPO ,  ,97370,          ,105,C ,0000006,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.973060,-089.55967,17/03/2011,000066,12
00019568,0058,1056,P.C.V. JULIA AR,385 CALLE 41             ,14             ,16             ,MERIDA         ,MERIDA         ,MELCHOR OCAMPO ,  ,97165,          ,106,C ,0000002,W0,V      ,1,0281,004802810058   ,0001,0001,020.973893,-089.56680,06/05/2011,000026,12
00019823,0058,1059,DOGOS EL CHINO ,328 30                   ,13             ,15             ,MERIDA         ,MERIDA         ,JUAN PBLO.SANTA,  ,97246,          ,115,C ,0000003,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.974693,-089.68107,09/06/2011,000032,12
00020163,0058,1056,COCINA JOHANA  ,553 30                   ,23-B           ,ESQUINA        ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,97166,          ,114,C ,0000001,W0,L      ,1,0281,004802810058   ,0001,0001,020.975160,-089.56966,06/08/2011,000009,12
00020373,0058,1059,TJON. SAN FE   ,403 7                    ,28             ,30             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,C ,0000007,W0,MJ     ,2,0281,004802810058   ,0002,0002,020.976249,-089.68023,06/09/2011,000088,12
00020492,0058,1059,TJON. EL PILLUE,469 30                   ,47             ,49-A           ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,C ,0000001,W0,JS     ,2,0281,004802810058   ,0002,0002,020.966529,-089.68325,22/09/2011,000013,12
00020581,0058,1059,TERRABITE CARDE,266 32                   ,5-LL           ,5-M            ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,111,C ,0000001,W0,J      ,1,0281,004802810058   ,0001,0001,020.979643,-089.68131,07/10/2011,000008,12
00020807,0058,1059,EL CARDENAL    ,312 38                   ,9 DIAGONAL     ,11 DIAGONAL    ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,B ,0000012,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.977928,-089.68388,08/11/2011,000146,12
00020941,0058,1059,TDA. Y CARNICER,490 19                   ,36             ,38             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,C ,0000002,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.974711,-089.68754,23/11/2011,000027,12
00021115,0058,1056,LA GUADALUPANA ,566 42                   ,25             ,27             ,MERIDA         ,MERIDA         ,SALVADOR ALVARA,  ,97166,          ,104,B ,0000010,W0,V      ,1,0281,004802810058   ,0001,0001,020.972950,-089.57614,20/12/2011,000118,12
00021211,0058,1061,ABARROTES STHEV,255 CALLE 39-A           ,4              ,4-A            ,MERIDA         ,MERIDA         ,SAN CAMILO     ,  ,97165,          ,104,B ,0000010,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.979492,-089.55695,05/01/2012,000119,12
00021262,0058,1061,TJON. SAGITARIO,238 45                   ,2              ,2-A            ,MERIDA         ,MERIDA         ,SAN CAMILO     ,  ,97165,          ,104,C ,0000004,W0,LRV    ,3,0281,004802810058   ,0003,0003,020.976774,-089.55237,12/01/2012,000042,12
00021328,0058,1059,TDA. LA DIVINA ,375 28                   ,25             ,27             ,MERIDA         ,MERIDA         ,FRACC.JUAN PABL,  ,97246,          ,104,C ,0000004,W0,S      ,1,0281,004802810058   ,0001,0001,020.971646,-089.68040,21/01/2012,000054,12
00021639,0058,1059,TDA. LAS 2 HNAS,386 39                   ,28             ,30             ,MERIDA         ,MERIDA         ,JUAN PBLO.MAGIS,  ,97246,          ,104,C ,0000001,W0,M      ,1,0281,004802810058   ,0001,0001,020.969143,-089.68243,06/03/2012,000016,12
00021752,0058,1059,EL OASIS III   ,516 41                   ,36             ,38             ,MERIDA         ,MERIDA         ,JUAN PBLO.ALBOR,  ,97246,          ,104,B ,0000013,W0,MJS    ,3,0281,004802810058   ,0003,0003,020.969725,-089.68816,22/03/2012,000153,12
